"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Dulu lebih seneng baca buku, klo sekarang lebih seneng dengerin podcast, bahkan podcast yg udah didengar pun kadang diulang². 😌"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","tim hybrid, karena dengan membaca informasi lebih relevan daripada sekedar omongan orang"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Suatu hari dimana saya sendiri tibah tibah ada seseorang perempuan yg lagi mencari sesuatu saya bertanya hei kamu lagi ngapain dan dia berkata saya lagi bingung tidak tahu mau knp malem ini kepada saya pusing namu dia pingsan di depan masa sayapun menggendong nya ke rumah saya dan melihat betabah cantik nya dia dari segi rambut berkilau dan kulit yg indah dan bibir yg begitu lembut saya mencoba menyadarkan nya namu dia masi blm saya saya berfikir untuk membawa nya ke rumah Sakin namu apakah rumah Sakin nasi buka ji jam 02.00 seperti rumah sakit'masih tutup namu saya berfikir untuk tetap menggu dia bangun dan aa sial saya malah ketiduran !!! Apakah sudah pagi apa tadi saya bermimpi bertemu gadis yg begitu cantik dan mempesona mata' yg berwarna coklat bibir yg sangat lembut dan rambut yg halus kulit yg sangat mulus apakah saya tadi malam melakukan sesuatu yg tidak saya inggin kan ? Dan knp saya melupakan sesuatu yg penting saya kehilangan tujuan impian dan kehidupan namu saya berjalan menuju kedai kopi Utuk memikir kan masa depan namu saya melihat gadis dan saya tertidur di sini apakah gadis tadi sudah pergi jika sudah sukurlah dia baik baik saya saya menuju ke kamar mandi dan alangkah kaget !!!\n\nSaya melihat gadis itu sedang mandi saya tersipu malu dan berkata kamu mengapa saya tidak bermaksud untuk mengintip dan dia menjawab mohon maaf sekali saya tadi pingsan di jalan dan kamu menolong saya dan saya hanya memberikan badan dari pekerjaan yg membosankan itu btw kamu masi ada disini dan saya malah semakin memerah pipih saya ok kalau begitu saya siapkan pakai yg saya punya apa ga papa tentu terima sekali kamu sudah menolongnya saya dan nama saya sinar Laili"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Fokus ke hybrid sama kuota, terkadang kalo baca buku sulit cerna, walaupun sering di ulang. Tapi kalo orang menjelaskan kemudian di dengar, lebih cepat nangkap."
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Aku suka dua""nya sih, mostly dengerin podcast sama baca"" buku di web karena aku juga jarang beli buku fisik"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","wah, dua-duanya punya kelebihan, ya. tapi menurutku, orang yang suka membaca buku biasanya lebih suka menyelami, mereka menikmati proses, detail, bahkan diam. ada kedalaman dalam cara mereka memaknai sesuatu. dan yang suka mendengarkan? mereka biasanya lebih tanggap pada emosi, lebih terbuka terhadap perspektif langsung. entah itu lewat cerita orang lain, podcast, atau diskusi. mereka belajar lewat interaksi dan pengalaman yang hidup. jadi bukan soal mana yang lebih baik? iya, bukan. tapi soal gaya belajar dan cara kita memproses dunia. yang penting, dua-duanya tetap haus pengetahuan dan punya rasa ingin tahu. karena di situlah tumbuhnya empati dan pemahaman. dunia ini terlalu kaya untuk cuma dilihat dari satu cara belajar aja"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","kalau saya suka baca, tapi ga selalu buku, kalo ngederin podcast atau apapun itu kadang suka lebih susah memahaminya, kenapa ya🤔"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Klo cara belajarku biasanya lebih ke membaca. Tapi klo misal mendengar pun juga bisa sih, tapi harus di tempat yang sepi dan Ndak yg rame gitu. Biar bisa fokus. Tapi klo misal dengerinnya hal hal yg pelajaran enjoy kayak misal belajar bahasa siih… aku bisa di tempat rame. Tp klo misal itu matematika, sains dan hal hal yg perlu penalaran mendalam, biasanya Ndak bisa aku klo harus belajar di tempat rame"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","hybrid. baca buku, menulis, mendengarkan"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","kalau saya pribadi suka dua duanya, misalnya saat membaca buku saya rekam suara saya, habis itu dengerin lagi suara yang direkam tadi sambil membaca buku"
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Kalau bagi aku sih lebih senang baca buku ya, apapun jenisnya saya senang membaca. Menurut saya buku itu adalah salah satu benda mati yang hidup, maksudnya pada saat membaca kita sering kali merasa di ajar, bahkan merasa sedang mendengarkan cerita dari orang-orang hebat."
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Hybird super nih, suka baca dan mendengarkan juga. Karena menurutku: membaca untuk melatih fokus otak terhadap pemahaman sehingga bisa menguasai materi itu dengan sususan diksi kita sendiri. sedangkan, mendengarkan untuk melatih menganalisa terhadap informasi yh kita dapat melalui indra pendengaran."
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Saat ini sedang mengasah keduanya, meskipun kita punya keterbatasan, tapi sebenarnya kita tidak pernah tahu pasti berapa batasan dan kapan itu penuh, pernah dalam Quora gue baca tentang betapa hebatnya kemampuan otak dalam mengingat dan mengolah informasi, jadi gue pikir karena gue gatau batasannya sampai mana, gue sekarang berusaha melatih keduanya saja, podcast gas, baca pun gas. tapi baca lebih sulit, maksudnya kaya agak lebih mudah untuk mendengarkan aja, makannya, kegiatan membaca gue coba lebih diutamakan ketimbang kegiatan mendengar."
"Apa perbedaan orang yang suka membaca buku dan orang yang suka mendengarkan saja?","Oke, ini pertanyaan menarik! Sebenarnya, perbedaan antara orang yang suka baca buku sama orang yang suka dengerin aja itu bukan berarti salah satunya lebih baik dari yang lain, ya. Lebih ke arah preferensi cara belajar dan menyerap informasi.\n\nOrang yang suka baca buku itu biasanya punya kesukaan sama detail. Mereka bisa pelan-pelan nyerap informasi, ngegarisbawahi poin penting, atau bahkan balik lagi ke halaman sebelumnya kalau ada yang lupa. Proses membaca ini juga melatih fokus dan konsentrasi lebih dalam, karena mereka harus aktif ""membangun"" gambaran di kepala dari tulisan yang ada. Kadang, ada kepuasan tersendiri pas buka halaman baru atau nyelesaiin satu bab. Plus, sensasi fisik megang buku, nyium baunya, itu jadi nilai tambah buat sebagian orang.\n\nNah, kalau orang yang suka mendengarkan itu biasanya lebih fleksibel. Mereka bisa dengerin podcast, audiobook, atau ceramah sambil nyetir, masak, atau jalan kaki. Ini cocok banget buat gaya hidup yang sibuk dan multitasking. Informasi bisa masuk tanpa harus mengorbankan aktivitas lain. Buat beberapa orang, dengerin itu juga lebih gampang karena informasi disajikan secara langsung, kadang dengan intonasi dan emosi yang bikin lebih relate. Mereka mungkin lebih cepat nangkap ide utama dan suka banget sama diskusi atau obrolan yang interaktif.\n\nTapi, kadang ada juga orang yang bisa dua-duanya, lho! Mungkin baca buku pas pengen konsentrasi penuh, terus dengerin podcast pas lagi senggang. Intinya, setiap metode punya kelebihan dan kekurangannya sendiri tergantung tujuan dan gaya hidup masing-masing."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Tapi dibalik tekanan yang kuat, akan selalu ada berlian yang rompal, pecah, dan retak. Kalo sistem pendidikan kayak The Big Filter, siswa yang udah kerja keras bertahun-tahun tapi akhirnya tumbang di ujung juga bakal tersingkirkan. Angka bunuh diri naik, penurunan kesehatan mental.\n\nTapi persetan dengan normalisasi seperti itu, karena hanya yang terkuat yang bisa bertahan. Kalo pake analogi Pak Polisi yang anda tulis tadi, maka jadinya:\n\nPak Polisi: (di dalam kuburan) ""Kamu tidak akan diberi hukuman, bukan karena kamu sudah mati, tapi karena kamu sudah mengundurkan diri lebih awal. Meskipun kamu sudah dibiayai oleh pemerintah dari kecil dan pada akhirnya kamu gagal juga, setidaknya kamu tidak menyulitkan perusahaan yang akan merekrutmu di kemudian hari.""\n\nIbarat penambangan batu marmer yang mahal, kalau marmernya pecah duluan setidaknya gak merugikan ketika diterima di tangan pembeli dan gak mengurangi kepercayaan yang ditawarkan oleh perusahaan atas kualitas dari marmer tersebut.\n\nKalo siswa yang berkualitas pasti bakal mikir gini ""Kalo temen gua yang udah kerja keras buat belajar aja bisa bundir, lah terus gua selama ini ngapain aja. Lanjutkan atau tinggalkan, cuma itu pilihannya."""
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","prespektifnya bagus. pendidikan harus dibuat eksklusif agar siswa juga dapat menghargai eksistensi pendidkan itu. tapi bukan berarti yang miskin tidak boleh mendapat pendidikan, dengan beasiswa itulah salah satu jalan. cmiiw"
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Satu garis generasi di keluarga saya guru, kepsek, penilik tapi generasi di bawahnya tidak ada yang jadi guru.\n\nAlhamdulillah masa kecil saya cukup, tidak berkekurangan. Tapi ya memang tidak pernah diarahkan atau disarankan untuk menjadi guru juga. :)\n\nSalut untuk guru-guru yang masih idealis. Yang masih mau berjuang mendidik di tengah situasi modern yang makin kompleks ini."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Gaji saya awalnya 100 ribu. Syukur Alhamdulillah naik jadi 250 ribu tetapi gajian setiap 3 bulan sekali. Pantasan banyak yang tidak mau menjadi guru karena 250 buat sebulan bisa full puasa 😆."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Halo bu, saya baca ini jadi ingin menangis. Saya sekarang seorang siswi di sekolah menengah kejuruan, karena sudah terlalu lama 'dirumahkan' saya jadi ikut kerja di online shop, nyambi saja lah. Itu saja saya kerja sebulan sudah dapat 500 ribu sampai 1 juta (yaa walaupun cuma bisa nabung sedikit karena harus membantu buat beli sembako karena saya sudah tidak punya ayah.) Itu aja kadang sudah pusing bagi uangnya mau gimana. Ibu hebat banget gaji 250 ribu per tiga bulan sampai sekarang masih lanjut jadi guru. Semoga ibu senantiasa diberi kelimpahan dan kemudahan ya. Aamiin."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","siapa yang mau jadi guru kalau penghasilannya kurang? Untuk guru dengan penghasilan lumayan biasanya guru dari sekolah swasta bonafid, yang spp nya mahal. Kualitas menentukan harga, itu golden rulenya.\n\nPak Nadiem Makarim juga pasti pusing soal kualitas dan kesejahteraan guru. Di gojek, dia bisa hire orang berkualitas tinggi karena punya dana cukup. Lha dana kemendikbud sekarang berapa? Apakah cukup untuk hire dan keep orang orang berkualitas?\n\nBenar, kesejahteraan guru perlu ditingkatkan agar menarik orang orang berkualitas untuk mau menjadi guru. Mungkin ada data berapa lulusan sekolah keguruan, seperti IKIP, dan berapa serapannya. Lagipula semua orang bisa mengajar dan jadi guru. Ingat program Indonesia Mengajar? Bukti bahwa semua orang bisa mengajar tanpa harus sekolah di sekolah keguruan."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Tingkatkan kualitas guru. Seleksi yg ketat, pilih lulusan terbaik unt jadi guru (dan hrs punya passion). Naikkan gaji guru setara dgn gaji senior manager, plus bonus & tunjangan yg menarik, spy menarik talenta² terbaik di Indinesia mau jadi guru. Jangan dipusingkan dgn banyaknya urusan administrasi dan birokrasi. Fokus saja mengajar.\nBikin blue print (cetak biru) pendidikan Indonesia unt 50 dan 100 tahun ke depan. Konsisten jalankan. Jangan tiap ganti menteri pendidikan, ganti kebijakan.\nBerikan anggaran pendidikan & riset semaksimal mungkin. Bebasksn biaya pendidikan sampai tingkat SMA (sederajat) dan berikan beasiswa/ subsidi unt pendidikan tinggi. Sediakan student loan tanpa bunga (atau bunga rendah).\nKalau perlu datangkan guru/ dosen² terbaik dr luar negeri walaupun harus dibayar mahal.\nTunggu minimal 20-30 tahun kemudian unt melihat hasilnya."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Kalau menurut saya, siswa perlu lebih banyak dilatih untuk berpikir, bukan hanya sekedar menghafalkan materi. Jadi pemahaman konsep itu yang paling penting dan dasar.\n\nSelanjutnya lebih banyak ajak siswa untuk berdiskusi, belajar menyampaikan pendapat, dan belajar juga mendengarkan yang baik dan menghargai pendapat orang lain. Memberikan kesempatan yang sama kepada semua siswa untuk mengemukakan pemikiran mereka. Yakinkan mereka bahwa sekecil apapun suara atau seberapapun opini yang bisa mereka sampaikan itu sangat berharga.\n\nPeran guru untuk memfasilitasi para siswa untuk belajar secara interaktif juga penting.\n\nJangan hanya karena sekarang semuanya serba canggih dan digital, tinggal suruh siswa cari materi di google yang kadang sumbernya ga jelas. Mereka juga perlu diarahkan dengan merekomendasikan website yang berguna untuk di akses. Buku tambahan apa yang perlu dibaca agar revelan dengan materi yang sudah di ajarkan di sekolah. Ibaratnya guru adalah kapten kapal dan para siswa adalah awaknya. Jangan dibalik perannya. Kalau tujuan utamanya mau ke pulau Jeju (misalnya), pastikan semua awak kapal punya pemikiran dan pemahaman yang sama bahwa kapal kalian akan menuju kesana. Pastikan mereka tahu ada beberapa rute menuju kesana dengan peta yang sudah diberikan. Dengan begitu, biarkan mereka yang menemukan rute2 tersebut.\n\nSelanjutnya, penting sekali untuk membuat pembelajaran yang authentic. Pembelajaran yang berkaitan dengan kehidupan sehari - hari dan sangat dekat dengan mereka. Kaitkan apa yang mereka pelajari dengan sesuatu yang ada disekitar mereka.\n\nContoh: siswa2 usia dini yang baru pertama kali akan dikenalkan untuk belajar warna. Agar menarik dan relevan, kita bisa tunjukkan warna-warna pelangi. Fenomena alam yang pernah liat sebelumnya. Atau bagi siswa yang belum lihat pelangi sebelumnya, saat mereka lihat nanti pasti akan ingat warna2 apa saja yg ada di pelangi tersebut.\n\nSistem kerja memori kita itu menyimpan informasi yang penting dan nantinya akan diperlukan di memori jangka panjang, sedangkan yang tidak relevan akan disimpan di memori jangka pendek. Itulah sebabnya, siswa yang belajar keras untuk persiapan ujian besoknya. Setelah selesai, pasti akan segera lupa tentang apa yang sudah dipelajari. Karena informasi yang tersimpan di memori itu tidak penting untuk mereka, sehingga hanya akan tersimpan di memori jangka pendek.\n\nSekian saja dulu, semoga bisa membantu.\n\nPembelajaran di dalam kelas mungkin memang tidak selalu bisa sempurna dan seideal dari apa yang sudah direncanakan di dalam RPP. Karena keterbatasan waktu, menghadapi para siswa yang berbeda karakter dan beda motivasi belajarnya. Yang terpenting sudah melakukan yang terbaik dan selalu well prepare sebelum mengajar.\n\nMenjadi guru itu bukan pekerjaan yang gampang. Belum lagi embel2 ngurusin administrasi yang begitu banyak.\n\nUntuk meningkatkan kualitas pendidikan di Indonesia dengan maksimal, perlu peran pemerintah juga. Misalnya dengan menaikkan gaji guru, fasilitas yang menunjang untuk belajar serta ketersediaan buku-buku yang berkualitas untuk siswa."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Untuk meningkatkan kualitas dan output pendidikan. Pertama peningkatan mutu dan sistem kurikulum yang disesuaikan dengan perkembangan jaman. Disertai juga pelatihan profesionalitas keguruan yang dapat mengajarkan kurikulum sekarang.\n\nKedua, peningkatan pengalaman belajar konkrit dan abstrak siswa dengan pengenalan lingkungan dan fasilitas sekolah. Pengenalan lingkungan penting untuk dapat mengaplikasikan pengalaman belajarnya di kehidupan sehari - hari diikuti.\n\nKetiga, pengembangan bakat dan minat anak. Dengan mengembangkan passion anak, anak akan lebih nyaman untuk mengeksplorasi keberagaman di sekitarnya.\n\nKeempat, mengaplikasikan pendidikan moral dan pengembangan sistem konseling di sekolah agar anak dapat menyesuaikan diri dan juga beradaptasi dengan lingkungannya."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Hallooooo\n\nSaya Bima mahasiswa Hukum di salah satu universitas di Tanggerang. Hal yang dibutuhkan untuk meningkatkan kualitas pendidikan di Indonesia saya melihat teman teman saya mulai dari SD sampai ditahap perguruan tinggi rata rata hanya memiliki rencana hidup untuk jangka pendek seolah tidak berambisi untuk masa depan.\n\nMungkin berawal dari situ alasan penyebab angka pengangguran masih sulit ditekan untuk saat ini dan bukan tidak mungkin akan menjadi boomerang dimasa yang akan datang.\n\nDitambah saat di bangku sekolah para siswa terlalu didoktrin untuk menguasai segala mata pelajaran bahkan yang menjadi minatnya sehingga membuat stigma dikalangan pelajar bahwa sekolah adalah proses yang memaksa dan dipaksakan serta cenderung membosankan.\n\nSaran saya bagi para tenaga pengajar untuk dapat meningkatkan kualitas pendidikan di Indonesia, maka coba untuk mengedukasi siswanya untuk belajar untuk kehidupan yang sebenarnya seperti cara untuk menyelesaikan masalah (problem solving), cara mengelola uang, cara berternak uang, cara berkomunikasi dengan orang banyak, skill negosiasi dll."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Kurikulum ny yg hrs dibenahi. Jgn tiap tahun gonta ganti.para siswa belum tentu bisa ngikutin arus ritme nya klo gonta ganti mulu. Yg ada bikin murid jadi bingung. Dulu Indonesia prnh memiliki kualitas pendidikan yg baik para guru sampai dikirim ke Malaysia utk mengajar disana. Naikkan juga gaji guru, pilih guru yg benar benar pintar dan Berintregritas. Guru yg pintar akan menghasilkan murid yg pintar pula."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Tingkatkan kwalitas, turunkan kwantitas.\n\nMapel Agama, Pancasila, dst ditiadakan saja.Sebaliknya mapel MIPA dinaikkan' itu saja\n\nMapel MIPA harus kita anggap lebih berkwalitas dari yg lainnya, kalau mau hasilkan generasi penerus yg siap berkompetisi secara global.\n\nMaka rampingkan kurikulum adalah cara terbaik serta menaikkan jam pelajaran MIPA. Secara simultan kursus luar sekolah dibuka oleh Dinas Pendidikan bagi yg berminat belajar agama, Pancasila, dsb. Kursusnya gratis agar tidak membebani siswa / ortu.\n\nNamun di SMA IPS diajarkan juga Agama, PS, dsb."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Disusun garis besar haluan pendidikan yang harus dilaksanakan secara konsisten Olen menteri nya, nggak seperti selama ini, bahkan nama jenjang sekolah pun diubah ubah. SMP jadi SLTP, balik lagi jadi SMP. STM, SMEA, SMKK dsj diubah menjadi SMK, sehingga bikn bingung SMK yang ini bidang studinya apa. Suatu kebijakan yang nggak ada gunanya. Belum lagi kurikulumnya yang bernaaib sama. UAN yang malah merusak mental pelajar menghasilkan anak didik curang. De el el. Terlalu banyak disebutkann i sini."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Untuk meningkatkan kualitas pendidikan maka langkah pertama adalah perlu dilakukan kajian yang mencakup situasi, konteks, dan kondisi satuan pendidikan demi adanya pemerataan pendidikan. Fakta membuktikan, pendidikan menekankan digitalisasi tetapi kenyataannya masih ada daerah-daerah yang belum tersentuh jaringan internet dan juga ketersediaan sarana seperti komputer, laptop. Sehingga untuk meningkatkan kualitas pendidikan perlu melakukan evaluasi bertahap demi mendeteksi daerah-daerah yang jauh dari kata digitalisasi."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Saya adalah guru, seorang praktisi lapangan. Tentu pandangan saya terlalu sempit dan terlalu terfokus untuk menilai suatu kasus yang begitu besar semacam pendidikan Indonesia.\n\nTapi ijinkan saya tetap berbagi, mungkin tidak menjawab pertanyaan, tapi bisa digunakan sebagai renungan bersama.\n\nSaya merencanakan pendidikan anak saya sejak dini, bahkan sejak sebelum saya menikah dan si anak direncanakan ada. Saya mulai persiapan pendidikan anak saya dengan satu langkah pertama yang menurut saya penting: MEMILIH PASANGAN CERDAS.\n\nTentu itu bukan satu-satunya kriteria, tapi kriteria itu wajib ada di pasangan saya.\n\nIntelligence is highly heritable. Gen masih menjadi prediktor utama kecerdasan. Ya walaupun pola penurunan kecerdasan ini memang sangat kompleks, terkait dengan puluhan macam gen.\n\nSetelah saya dapatkan pasangan yang cerdas. Saya pastikan gen-gen kecerdasan itu bisa berekspresi dengan optimal. Caranya ya lewat maintenance rutin tumbuh kembang serta kesehatan putri saya. Istri saya selalu saya periksakan ke dokter terbaik di salah satu faskes terbaik di daerah kami selama kehamilan. Setelah lahirpun, kami selalu menakar asupan gizi putri kami. Memastikan semua gizi cukup untuk pertumbuhan otaknya. Lalu tidak lupa memilih lembaga pendidikan yang berkualitas.\n\nSaat ini putri saya masih kelas 1 SD. Sejauh ini sih ia belum pernah dapat nilai selain 100 ketika ulangan. Pernah dapat tugas 98 atau 95 sekali. Itupun karena kurang teliti keburu diajak bermain temannya.\n\nSepertinya sejak umur 4 atau 5 tahun putri saya sudah bisa membaca huruf latin, membaca al qur'an dan melakukan perhitungan dasar matematika. Tahfidz qur'annya sudah dapat sekitar 1 juz. Kemarin bisa ikut lomba baca tartil al qur'an hingga tingkat provinsi.\n\n[Foto anak saya ketika menerima hadiah dari Pak Bupati, anak saya yang paling kanan]\n\nPadahal dia bukan tipe anak yang belajar jor-joran kayak teman-teman sekelasnya. Sehari mungkin 30 menit-1 jam aja. Istri saya sempat minder sama teman-temannya yang sudah les di luar sekolah sejak lama. Maklum, putri kami memang sekolah di SD swasta yang kompetisinya lumayan ketat.\n\nDia memang sakit ""epilepsy headache"". Sering kambuh. Selama setahun terakhir sering keluar masuk rumah sakit. Sering nggak masuk sekolah. Itulah yang membuat ritme belajarnya masih terkesan ""suka-suka"".\n\nLalu apa hubungannya dengan Pendidikan Indonesia?\n\nSaya kira kebijakan apapun akan sulit berbuah ranum jika tidak dipahami sampai di akar rumput. Untuk itu kita perlu memulai dari hal yang sederhana di akar rumput.\n\nKita cuci otak para 'single' di keluarga kita untuk menikah dengan orang yang cerdas.\n\nPilihan hidup para bujang untuk menikahi pasangan yang cerdas saja ini akan menimbulkan efek perkawinan selektif buatan. Membuat gen kecerdasan menjadi gen yang sangat diinginkan dalam ""gene pool"" populasi manusia Indonesia, menjadi ""the fittest one"" menggeser posisi kecantikan.\n\nPada kondisi tersebut, kaum lajang yang tidak cerdas akan kesulitan menemukan pasangan sehingga pada akhirnya tidak menghasilkan keturunan dan tidak mewariskan gennya.\n\nSetelah berjalan selama beberapa generasi, frekuensi gen cerdas akan mengalami ampilifikasi. Semakin lama kemunculan Homo sapiens yang mengekspresikan gen cerdas akan semakin sering terjadi di Indonesia.\n\nHingga suatu saat ketika kecerdasan sudah menjadi harga mati untuk kriteria pasangan, saya rasa semua orang akan belajar mati-matian. Simply karena mereka takut kehilangan akan akses seks yang sehat, berkeluarga dan juga beranak pinak."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Tidak semua guru, yang mengajar, sama seperti orang lain saat mengajar. Itu namanya perbedaan. Ilmu mengajar ini bisa dilakukan seperti :\n\nBelajar tentang sikap, tata krama, belajar tentang pengetahuan sejarah (PKN) dan belajar Bahasa Indonesia, karena dominan orang Indonesia untuk membaca itu sangat rendah sekali."
"Apa yang harus dilakukan untuk meningkatkan kualitas pendidikan di Indonesia?","Jika membahas guru di Indonesia, bagi saya terlalu luas.\n\nKualitas guru tiap daerah tentunya berbeda. Contohnya, di kota besar jumlah guru sangat banyak, persaingan akan membuat guru berusaha meningkatkan kualitas dirinya sehingga mampu bersaing. Sebaliknya guru di daerah atau pinggiran kota dan jauh dari fasilitas memadai, kesulitan meningkatkan kualitas dirinya dengan berbagai masalah. Setiap daerah punya masalahnya masing-masing dalam meningkatkan kualitas guru.\n\nAda beberapa hal yang harus ditingkatkan oleh guru.\n\nPengetahuan umum mengenai perkembangan dunia. Dengan banyak membaca informasi, buku pengetahuan dan buku-buku pendukung lainnya.\nKeterampilan mengajar yang menyenangkan, menarik dan tidak membosankan.\nKemampuan menyelesaikan masalah dan Kecerdasan emosional yang baik, untuk dapat mengatasi masalah-masalah yang terjadi dalam proses belajar.\nBelajar terus dan evaluasi cara mengajar, lalu perbaiki secara bertahap.\nTerus semangat para guru, kita harus jadi contoh, teladan dan inspirasi bagi peserta didik kita. :)"
"Apakah hantu itu nyata? Adakah ilmuwan atau ahli yang mempelajari tentang hantu?","Energi dari sinyal terakhir itu ada di semesta, informasi yg unik yg terkandung di dalamnya telah terdegradasi dan terbaur menjadi noise yg tidak dapat dipisahkan atau direkonstruksi secara bermakna. Teorema Fourier tidak dapat merekonstruksi informasi unik dari noise acak. Secara teknis dan fisik, energi yang dihasilkan tubuh saat hidup memang ada di semesta. Namun, kemampuan untuk merekonstruksi informasi unik (memori, kepribadian) seseorang dari energi yang telah terdegradasi menjadi noise acak sangat bertentangan dengan prinsip dasar teori informasi dan fisika."
"Apakah hantu itu nyata? Adakah ilmuwan atau ahli yang mempelajari tentang hantu?","Sya dah 7 tahun jadi ojol,dah banyak kejadian kawan2 yg mengalami hal mistis ,ketemu hantu lah,ongkos d bayar jadi daun lah,pelanggan d bawa tiba2 menghilanglah,d telpon pelanggan ghoiblah,setelah sya teliti dan wawancara dlm bnyak kasus itu ada kesamaan keadaan kondisi,yaitu,umumnya waktu malam hari,yg notabene waktunya istirahat,bukan waktu kerja,kedua,kelelahan akut,dari pagi narik sampe malam ngejar poin,ketiga halusinasi, driver pikiran dn tindakanya nggak singkron lagi,batre otaknya lowbet,ke empat depresi,tuntutan ekonomi yg semakin berat,mempush kondisi fisik sampe batas kemampuan"
"Apakah hantu itu nyata? Adakah ilmuwan atau ahli yang mempelajari tentang hantu?","Teorinya menarik tapi lupa memasukkan bahwa energi bisa hilang karena terkonversi ke bentuk lain. gelombang juga sama, makanya ada ruangan kedap suara.\n\nKalau kita anggap tubuh manusia memancarkan satu gelombang (mixed dan tumpang tindih), maka untuk merekonstruksi gelombang yang sama tidak bisa dilakukan dengan random/acak. Sama persis tidak mungkin satu remote TV (ini remote lho ya, alat yang sederhana) bisa tercipta hanya dengan melemparkan sekumpulan sparepart kedalam satu box.\n\nLebih masuk akal kalau benda tertentu memancarkan frekuensi tertentu yang trigger sesuatu di otak.\natau anggap saja memang ada dimensi lain."
"Apakah hantu itu nyata? Adakah ilmuwan atau ahli yang mempelajari tentang hantu?","Saya percaya secara ilmiah, semua yg bergerak di dunia baik minor atau major membutuhkan energi. Mobil mainan bisa bergerak karena ada energi dari batere, Kapal layar bisa bergerak karena ada energi dari angin, fotosintesis juga bisa terjadi karena ada pengolahan sinar matahari pada tubuh tanaman dan disalurkan melalui anggota tubuh tanaman tersebut. Sejauh yg saya baca, energi tidak bisa diciptakan, hanya bisa dialirkan. Contoh mobil mainan diatas energi berasal dari batere karena ada reaksi ilmiah di batere tersebut. Sama seperti tubuh manusia, energi yg mengalir di tubuh kita selama masih hidup, sudah pasti akan tersalurkan entah kemana dan tidak akan pernah hilang.\n\nSaya percaya suatu saat akan ada masa dimana energi orang yg sudah tiada itu akan bisa ter capture, mungkin untuk berkomunikasi, atau mungkin bisa hal positif lainnya"
"Apakah hantu itu nyata? Adakah ilmuwan atau ahli yang mempelajari tentang hantu?","Makanya setelah orang meninggal ada istilah 7 hari, 40 hari, 100 hari, 1000 hari\n\nDalam masa 7 hari pertama gelombang atau energinya masih sangat kuat\n\nNamun makin melemah, dan biasanya setelah 1000 hari sudah bisa dibilang netral\n\nKita kan tidak tahu tempat yang kita sekarang nongkrong dulunya apa di era leluhur\n\nSiapa tahu 1000 tahun lalu adalah tempat peperangan tragis, tempat ada yang bundir, tempat ritual persembahan manusia dsb\n\nTapi karena sudah lama sekali maka sisa energinya sudah sangat kecil mendekati tidak ada"
